TerritoryID,TerritoryNumber,CategoryCode,Category,TerritoryAddressID,ApartmentNumber,Number,Street,Suburb,PostalCode,State,Name,Phone,Type,Status,NotHomeAttempt,Date1,Date2,Date3,Date4,Date5,Language,Latitude,Longitude,Notes,NotesFromPublisher
4755744,104,,,1750476,,,Papaview Road,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05149241,174.9684353,,
4755744,104,,,7969245,,,Parachute Crescent,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.04873315,174.943751143606,,
4755744,104,,,3366497,,,Parahau Road,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05996,174.94454,,
4755744,104,,,4959847,,,Paretaiuru Crescent,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0529217,174.94768991006,,
4755744,104,,,4151281,,,Parker Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05769485,174.960322868381,,
4755744,104,,,9702098,,,Pasla Close,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.06792248,174.942614,,
4755744,104,,,5664198,,,Patea Place,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.057931,174.9492838,,
4755744,104,,,9272042,,,Pembrook Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05736829,174.962282,,
4755744,104,,,4122445,,,Pohuehue Lane,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05035778,174.9602623,,
4755744,104,,,5044186,,,Poruru Close,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0601035,174.975592756748,,
4755744,104,,,2523867,,,Pratt Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.06856065,174.951307,,
4755744,104,,,5449041,,,President Avenue,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0592697,174.9639005,,
4755744,104,,,1951797,,,Prosper Way,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.06455612,174.9622815,,
4755744,104,,,7885599,,,Pukeroa Place,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0506348,174.9594379,,
4755744,104,,,7545868,,,Putiputi Way,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.06042095,174.975248963401,,
4755744,104,,,2003083,,,Queen Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0621142,174.9387591,,
4755744,104,,,4743018,,,Railway Street West,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0674513,174.9474244,,
4755744,104,,,9236724,,,Ray Small Drive,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.06381056,174.9365358,,
4755744,104,,,4633766,,,Recovery Road,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.04838715,174.936938700796,,
4755744,104,,,2380843,,,Regiment Road,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05107514,174.9437059,,
4755744,104,,,8474230,,,Renwick Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05785965,174.9466138,,
4755744,104,,,9088835,,,Resolute Way,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0651625,174.9581204,,
4755744,104,,,8595805,,,Rice Crescent,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05462798,174.9608415,,
4755744,104,,,6059426,,,Riroriro Close,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05147766,174.9528712,,
4755744,104,,,2488634,,,Roku Place,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.057931,174.9492838,,
4755744,104,,,2828982,,,Rollerson Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05666732,174.9581655,,
4755744,104,,,6186747,,,Romilly Court,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.059386,174.969109133378,,
4755744,104,,,5190606,,,Ron Keat Drive,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.06491,174.94742,,
4755744,104,,,1469565,,,Russell Avenue,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05085578,174.936904,,
4755744,104,,,8151423,,,Saddleback Crescent,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05103287,174.9509592,,
4755744,104,,,4818812,,,Settlement Road,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.065978,174.957113363349,,
4755744,104,,,4460822,,,Sheehan Avenue,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0608256,174.9612408,,
4755744,104,,,7066658,,,Shepherds Road,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05739758,174.9295229,,
4755744,104,,,6410919,,,Shirley Avenue,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0553727,174.9492145,,
4755744,104,,,3460755,,,Smiths Avenue,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.06700354,174.9530265,,
4755744,104,,,2410121,,,Snell Avenue,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05847915,174.9470327,,
4755744,104,,,2591311,,,Stitchbird Crescent,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0517909,174.950951,,
4755744,104,,,4998931,,,Sunburst Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05309775,174.9500386,,
4755744,104,,,9766943,,,Sunshine Place,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05854877,174.935246,,
4755744,104,,,6546279,,,Swamp Kauri Grove,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05059137,174.9430521,,
4755744,104,,,8700871,,,Taiaha Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05996,174.94454,,
4755744,104,,,9062183,,,Tarapuke Lane,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.04849221,174.9707147,,
4755744,104,,,7692707,,,Tauarai Place,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0562179,174.9403143,,
